#loc_id;ags;ascii;name;lat;lon;amt;plz;vorwahl;einwohner;flaeche;kz;typ;level;of;invalid
17029;01053033;GIESENSDORF;Giesensdorf bei Ratzeburg;53.68851;10.71397;Amt Ratzeburg-Land;23909;04541;93;3;RZ;Gemeinde;6;463;
17140;01053034;GOELDENITZ;Göldenitz bei Berkenthin;53.72207;10.63191;Amt Berkenthin;23919;04544;233;5;RZ;Gemeinde;6;463;
17175;01053035;GOETTIN;Göttin, Kreis Herzogtum Lauenburg;53.53398;10.70292;Amt Gudow-Sterley;21514;04547;55;5;RZ;Gemeinde;6;463;
17252;01053036;GRABAU;Grabau bei Schwarzenbek;53.51368;10.51962;Amt Schwarzenbek-Land;21493;04151;295;4;RZ;Gemeinde;6;463;
17293;01053037;GRAMBEK;Grambek;53.57143;10.68256;Amt Gudow-Sterley;23883;04547;403;13;RZ;Gemeinde;6;463;
17375;01053038;GRINAU;Grinau;53.77624;10.5483;Amt Sandesneben;23847;04536;319;3;RZ;Gemeinde;6;463;
17419;01053039;GROSS BODEN;Groß Boden;53.75279;10.45287;Amt Sandesneben;23847;04536;211;3;RZ;Gemeinde;6;463;
17431;01053040;GROSS DISNACK;Groß Disnack;53.74321;10.69239;Amt Ratzeburg-Land;23911;04541;89;6;RZ;Gemeinde;6;463;
17470;01053041;GROSS GROENAU;Groß Grönau;53.7953;10.75594;Amt Ratzeburg-Land;23627;04509;3521;5;RZ;Gemeinde;6;463;
17546;01053042;GROSS PAMPAU;Groß Pampau;53.52224;10.56164;Amt Schwarzenbek-Land;21493;04151;128;4;RZ;Gemeinde;6;463;
17571;01053043;GROSS SARAU;Groß Sarau;53.76933;10.73518;Amt Ratzeburg-Land;23627;04541;866;17;RZ;Gemeinde;6;463;
17574;01053044;GROSS SCHENKENBERG;Groß Schenkenberg;53.79517;10.56518;Amt Sandesneben;23860;04539;536;7;RZ;Gemeinde;6;463;
17613;01053045;GROVE;Grove;53.5287;10.49472;Amt Schwarzenbek-Land;21493;04151;233;5;RZ;Gemeinde;6;463;
17649;01053046;GUDOW;Gudow, Kreis Herzogtum Lauenburg;53.55562;10.77045;Amt Gudow-Sterley;23899;04547;1637;42;RZ;Gemeinde;6;463;
17659;01053047;GUELZOW;Gülzow, Kreis Herzogtum Lauenburg;53.44164;10.49079;Amt Schwarzenbek-Land;21483;04151;1300;17;RZ;Gemeinde;6;463;
17672;01053048;GUESTER;Güster;53.53825;10.6808;Amt Büchen;21514;04155;1190;8;RZ;Gemeinde;6;463;
17844;01053049;HAMFELDE;Hamfelde (Herzogtum Lauenburg);53.59609;10.44776;Amt Schwarzenbek-Land;22929;04151;457;3;RZ;Gemeinde;6;463;
17861;01053050;HAMWARDE;Hamwarde;53.45298;10.42135;Amt Hohe Elbgeest;21502;04104;763;7;RZ;Gemeinde;6;463;
17901;01053051;HARMSDORF;Harmsdorf bei Ratzeburg;53.70014;10.7261;Amt Ratzeburg-Land;23911;04541;235;4;RZ;Gemeinde;6;463;
18005;01053052;HAVEKOST;Havekost bei Schwarzenbek;53.53996;10.47288;Amt Schwarzenbek-Land;21493;04151;141;6;RZ;Gemeinde;6;463;
18515;01053053;HOHENHORN;Hohenhorn;53.47574;10.3663;Amt Hohe Elbgeest;21526;04104;446;7;RZ;Gemeinde;6;463;
18584;01053054;HOLLENBEK;Hollenbek, Kreis Herzogtum Lauenburg;53.59185;10.8196399999999;Amt Gudow-Sterley;23883;04547,04545;444;7;RZ;Gemeinde;6;463;
18667;01053056;HORNBEK;Hornbek;53.56041;10.64644;Amt Breitenfelde;21514;04542;178;6;RZ;Gemeinde;6;463;
18680;01053057;HORST;Horst, Kreis Herzogtum Lauenburg;53.63351;10.76604;Amt Gudow-Sterley;23883;04547;250;12;RZ;Gemeinde;6;463;
18996;01053058;JULIUSBURG;Juliusburg;53.4164966852724;10.5067940810394;Amt Lütau;21483;04153;187;6;RZ;Gemeinde;6;463;
19073;01053059;KANKELAU;Kankelau;53.54939;10.56789;Amt Schwarzenbek-Land;21514;04151;221;4;RZ;Gemeinde;6;463;
19129;01053060;KASSEBURG;Kasseburg bei Trittau;53.56703;10.41496;Amt Schwarzenbek-Land;22929;04151;534;8;RZ;Gemeinde;6;463;
19139;01053061;KASTORF;Kastorf, Holstein;53.74952;10.57107;Amt Berkenthin;23847;04544;1148;7;RZ;Gemeinde;6;463;
19343;01053062;KITTLITZ;Kittlitz bei Ratzeburg;53.66417;10.91819;Amt Ratzeburg-Land;23911;04546;259;18;RZ;Gemeinde;6;463;
19408;01053064;KLEIN PAMPAU;Klein Pampau;53.51095;10.57483;Amt Büchen;21514;04155;647;4;RZ;Gemeinde;6;463;
19431;01053066;KLEIN ZECHER;Klein Zecher;53.57694;10.87314;Amt Gudow-Sterley;23883;04545,04547;252;9;RZ;Gemeinde;6;463;
19433;01053067;KLEMPAU;Klempau;53.7644935161454;10.6637504928589;Amt Berkenthin;23628;04544;611;10;RZ;Gemeinde;6;463;
19454;01053068;KLINKRADE;Klinkrade, Kreis Herzogtum Lauenburg;53.71622;10.55107;Amt Sandesneben;23898;04536;540;7;RZ;Gemeinde;6;463;
19493;01053069;KOBERG;Koberg, Kreis Herzogtum Lauenburg;53.63899;10.52462;Amt Nusse;23881;04543;739;12;RZ;Gemeinde;6;463;
19564;01053070;KOETHEL;Köthel (Herzogtum Lauenburg);53.60972;10.50814;Amt Schwarzenbek-Land;22929;;288;2;RZ;Gemeinde;6;463;
19590;01053071;KOLLOW;Kollow, Kreis Herzogtum Lauenburg;53.46375;10.46009;Amt Schwarzenbek-Land;21527;04151;656;8;RZ;Gemeinde;6;463;
19703;01053072;KROEPPELSHAGEN-FAHRENDORF;Kröppelshagen-Fahrendorf;53.48588;10.3156;Amt Hohe Elbgeest;21529;04104;1080;8;RZ;Gemeinde;6;463;
19735;01053073;KRUEZEN;Krüzen;53.40272;10.5268;Amt Lütau;21483;04153;336;8;RZ;Gemeinde;6;463;
19740;01053074;KRUKOW;Krukow, Kreis Herzogtum Lauenburg;53.41916;10.48076;Amt Lütau;21483;04153;196;8;RZ;Gemeinde;6;463;
19748;01053075;KRUMMESSE;Krummesse;53.78038;10.64071;Amt Berkenthin;23628;04508;1555;3;RZ;Gemeinde;6;463;
19761;01053076;KUDDEWOERDE;Kuddewörde;53.58706;10.40043;Amt Schwarzenbek-Land;22958;04154;1338;7;RZ;Gemeinde;6;463;
19772;01053077;KUEHSEN;Kühsen;53.68184;10.61373;Amt Nusse;23898;04543;386;7;RZ;Gemeinde;6;463;
19803;01053078;KULPIN;Kulpin bei Ratzeburg;53.71027;10.69562;Amt Ratzeburg-Land;23911;04541;249;6;RZ;Gemeinde;6;463;
19838;01053079;LABENZ;Labenz;53.70939;10.52624;Amt Sandesneben;23898;04536;825;6;RZ;Gemeinde;6;463;
19934;01053080;LANGENLEHSTEN;Langenlehsten;53.50169;10.74112;Amt Gudow-Sterley;21514;04547;156;23;RZ;Gemeinde;6;463;
19973;01053081;LANKAU;Lankau;53.66918;10.66792;Amt Nusse;23881;04543;497;19;RZ;Gemeinde;6;463;
19977;01053082;LANZE;Lanze, Kreis Herzogtum Lauenburg;53.3872275808749;10.6048541474628;Amt Lütau;21483;04153;392;9;RZ;Gemeinde;6;463;
20007;01053083;LAUENBURG;Lauenburg / Elbe;53.37582;10.54703;;21481;04153;11671;10;RZ;Stadt;6;463;
20078;01053084;LEHMRADE;Lehmrade, Holstein;53.59474;10.75208;Amt Gudow-Sterley;23883;04547;467;11;RZ;Gemeinde;6;463;
20251;01053085;LINAU;Linau;53.64476;10.47187;Amt Sandesneben;22959;04154;1154;10;RZ;Gemeinde;6;463;
20446;01053086;LUECHOW;Lüchow bei Sandesneben;53.6908;10.52954;Amt Sandesneben;23898;04536;208;5;RZ;Gemeinde;6;463;
20473;01053087;LUETAU;Lütau;53.43527;10.54896;Amt Lütau;21483;04153;683;11;RZ;Gemeinde;6;463;
20737;01053088;MECHOW;Mechow bei Ratzeburg;53.71745;10.8024;Amt Ratzeburg-Land;23909;04541;90;4;RZ;Gemeinde;6;463;
20999;01053089;MOEHNSEN;Möhnsen;53.56019;10.46574;Amt Schwarzenbek-Land;21493;04151;525;7;RZ;Gemeinde;6;463;
21009;01053090;MOELLN;Mölln, Kreis Herzogtum Lauenburg;53.63001;10.69269;;23879;04542;18499;25;RZ;Stadt;6;463;
21150;01053091;MUEHLENRADE;Mühlenrade;53.59609;10.4883;Amt Schwarzenbek-Land;21493;04151;192;4;RZ;Gemeinde;6;463;
21208;01053092;MUESSEN;Müssen, Kreis Herzogtum Lauenburg;53.49243;10.5644;Amt Büchen;21516;04155;958;11;RZ;Gemeinde;6;463;
21230;01053093;MUSTIN;Mustin bei Ratzeburg;53.68562;10.88557;Amt Ratzeburg-Land;23911;04541;710;12;RZ;Gemeinde;6;463;
21723;01053094;NIENDORF;Niendorf bei Berkenthin;53.70231;10.62614;Amt Berkenthin;23919;04544;190;4;RZ;Gemeinde;6;463;
21725;01053095;NIENDORF;Niendorf / Stecknitz;53.58849;10.61105;Amt Breitenfelde;23881;04542;631;8;RZ;Gemeinde;6;463;
21847;01053096;NUSSE;Nusse;53.65911;10.57781;Amt Nusse;23896;04543;1025;6;RZ;Gemeinde;6;463;
22306;01053097;PANTEN;Panten;53.66324;10.61828;Amt Nusse;23896;04543;725;14;RZ;Gemeinde;6;463;
22543;01053098;POGEEZ;Pogeez;53.75032;10.72873;Amt Ratzeburg-Land;23911;04541;383;5;RZ;Gemeinde;6;463;
22545;01053099;POGGENSEE;Poggensee bei Nusse;53.6428;10.57935;Amt Nusse;23896;04543;334;5;RZ;Gemeinde;6;463;
22835;01053100;RATZEBURG;Ratzeburg;53.69955;10.7596;;23909;04541;13785;30;RZ;Stadt;6;463;
23161;01053101;RITZERAU;Ritzerau;53.66339;10.56713;Amt Nusse;23896;04543;283;11;RZ;Gemeinde;6;463;
23222;01053102;ROEMNITZ;Römnitz;53.71079;10.76928;Amt Ratzeburg-Land;23909;04541;64;5;RZ;Gemeinde;6;463;
23275;01053103;RONDESHAGEN;Rondeshagen;53.75363;10.62894;Amt Berkenthin;23919;04544;865;10;RZ;Gemeinde;6;463;
23289;01053104;ROSEBURG;Roseburg;53.5325;10.62703;Amt Büchen;21514;04158;515;16;RZ;Gemeinde;6;463;
23479;01053106;SAHMS;Sahms;53.52475;10.53289;Amt Schwarzenbek-Land;21493;04151;372;6;RZ;Gemeinde;6;463;
23485;01053107;SALEM;Salem bei Ratzeburg;53.65699;10.82756;Amt Gudow-Sterley;23911;04547;556;25;RZ;Gemeinde;6;463;
23516;01053108;SANDESNEBEN;Sandesneben;53.68798;10.49639;Amt Sandesneben;23898;04536;1617;6;RZ;Gemeinde;6;463;
23710;01053109;SCHIPHORST;Schiphorst;53.70783;10.46135;Amt Sandesneben;23847;04536;566;8;RZ;Gemeinde;6;463;
23800;01053110;SCHMILAU;Schmilau;53.6623048649761;10.7579422973871;Amt Ratzeburg-Land;23911;04541;599;12;RZ;Gemeinde;6;463;
23817;01053111;SCHNAKENBEK;Schnakenbek;53.38511;10.50021;Amt Lütau;21481;04153;845;13;RZ;Gemeinde;6;463;
23857;01053112;SCHOENBERG;Schönberg (Kreis Herzogtum Lauenburg);53.68176;10.42929;Amt Sandesneben;22929;04536;1290;15;RZ;Gemeinde;6;463;
23958;01053113;SCHRETSTAKEN;Schretstaken;53.58443;10.54867;Amt Breitenfelde;21493;04542;513;8;RZ;Gemeinde;6;463;
23971;01053114;SCHUERENSOEHLEN;Schürensöhlen;53.76347;10.47186;Amt Sandesneben;23847;04536;164;3;RZ;Gemeinde;6;463;
23978;01053115;SCHULENDORF;Schulendorf, Lauenburg;53.47398;10.55952;Amt Büchen;21516;04155;466;11;RZ;Gemeinde;6;463;
24040;01053116;SCHWARZENBEK;Schwarzenbek;53.50177;10.47992;;21493;04151;14864;12;RZ;Stadt;6;463;
24117;01053117;SEEDORF;Seedorf, Kreis Herzogtum Lauenburg;53.61925;10.8665;Amt Gudow-Sterley;23883;04545,04547;533;28;RZ;Gemeinde;6;463;
24240;01053118;SIEBENBAEUMEN;Siebenbäumen;53.74982;10.52843;Amt Sandesneben;23847;04536;669;9;RZ;Gemeinde;6;463;
24241;01053119;SIEBENEICHEN;Siebeneichen, Kreis Herzogtum Lauenburg;53.51139;10.61771;Amt Büchen;21514;04155;252;5;RZ;Gemeinde;6;463;
24262;01053120;SIERKSRADE;Sierksrade;53.73515;10.60045;Amt Berkenthin;23847;04544;311;4;RZ;Gemeinde;6;463;
24314;01053121;SIRKSFELDE;Sirksfelde;53.66528;10.50928;Amt Sandesneben;23898;04536;312;9;RZ;Gemeinde;6;463;
24566;01053122;STEINHORST;Steinhorst, Kreis Herzogtum Lauenburg;53.72058;10.48532;Amt Sandesneben;23847;04536;556;16;RZ;Gemeinde;6;463;
24598;01053123;STERLEY;Sterley;53.62066;10.81868;Amt Gudow-Sterley;23883;04545,04547;976;21;RZ;Gemeinde;6;463;
24702;01053124;STUBBEN;Stubben bei Bad Oldesloe;53.7336;10.42974;Amt Sandesneben;23847;04536;421;5;RZ;Gemeinde;6;463;
24806;01053125;TALKAU;Talkau;53.57464;10.57174;Amt Breitenfelde;21493;04156;526;5;RZ;Gemeinde;6;463;
25042;01053126;TRAMM;Tramm, Kreis Herzogtum Lauenburg;53.56356;10.61571;Amt Breitenfelde;21516;04542;338;7;RZ;Gemeinde;6;463;
25608;01053127;WALKSFELDE;Walksfelde;53.63081;10.5758;Amt Nusse;23896;04543;189;4;RZ;Gemeinde;6;463;
25669;01053128;WANGELAU;Wangelau;53.45461;10.55031;Amt Lütau;21483;04153;213;7;RZ;Gemeinde;6;463;
25952;01053129;WENTORF;Wentorf bei Hamburg;53.4910507255367;10.2520558834076;;21465;040;11444;7;RZ;Gemeinde;6;463;
25951;01053130;WENTORF;Wentorf (Amt Sandesneben);53.68311;10.46705;Amt Sandesneben;23898;04536;715;5;RZ;Gemeinde;6;463;
26119;01053131;WIERSHOP;Wiershop;53.442401;10.451459;Amt Hohe Elbgeest;21502;04104;175;5;RZ;Gemeinde;6;463;
26333;01053132;WITZEEZE;Witzeeze;53.45312;10.60708;Amt Büchen;21514;04155;919;10;RZ;Gemeinde;6;463;
26372;01053133;WOHLTORF;Wohltorf;53.51973;10.2784;Amt Aumühle-Wohltorf;21521;04104;2279;6;RZ;Gemeinde;6;463;
26426;01053134;WOLTERSDORF;Woltersdorf, Kreis Herzogtum Lauenburg;53.57811;10.63904;Amt Breitenfelde;21516;04542;286;8;RZ;Gemeinde;6;463;
26443;01053135;WORTH;Worth bei Geesthacht;53.46975;10.41124;Amt Hohe Elbgeest;21502;04104;173;6;RZ;Gemeinde;6;463;
26625;01053136;ZIETHEN;Ziethen bei Ratzeburg;53.69116;10.80862;Amt Ratzeburg-Land;23911;04541;979;11;RZ;Gemeinde;6;463;
477;01054;NORDFRIESLAND;Nordfriesland;54.635423;8.724075;;;;167279;2052;NF;Kreis;5;119;
13379;01054001;ACHTRUP;Achtrup;54.789255246;9.02637110948;Amt Karrharde;25917;04662;1555;30;NF;Gemeinde;6;477;
13438;01054002;AHRENSHOEFT;Ahrenshöft;54.5601031015988;9.06629189992491;Amt Bredstedt-Land;25853;04671;527;9;NF;Gemeinde;6;477;
13440;01054003;AHRENVIOEL;Ahrenviöl;54.5312121028596;9.20695471762847;Amt Viöl;25885;04843;515;10;NF;Gemeinde;6;477;
13441;01054004;AHRENVIOELFELD;Ahrenviölfeld;54.5336026278284;9.27625897525977;Amt Viöl;25885;04847;271;7;NF;Gemeinde;6;477;
13498;01054005;ALKERSUM;Alkersum;54.7088051645502;8.50931243002416;Amt Föhr-Land;25938;04681;430;9;NF;Gemeinde;6;477;
13517;01054006;ALMDORF;Almdorf;54.5823747614052;9.01391118764879;Amt Bredstedt-Land;25821;04671;535;6;NF;Gemeinde;6;477;
13729;01054007;ARLEWATT;Arlewatt;54.5376441888977;9.08203914905135;Amt Hattstedt;25860;04846;335;6;NF;Gemeinde;6;477;
13836;01054009;AVENTOFT;Aventoft;54.8998206003509;8.81094662249363;Amt Wiedingharde;25927;04664;503;14;NF;Gemeinde;6;477;
14101;01054010;BARGUM;Bargum;54.7030181062223;8.94391626119615;Amt Stollberg;25842;04672;615;17;NF;Gemeinde;6;477;
14215;01054011;BEHRENDORF;Behrendorf bei Husum;54.5650983219065;9.22293841838838;Amt Viöl;25850;04843;606;15;NF;Gemeinde;6;477;
14720;01054012;BOHMSTEDT;Bohmstedt;54.5812097027101;9.04379300773145;Amt Bredstedt-Land;25853;04671;756;13;NF;Gemeinde;6;477;
14749;01054013;BONDELUM;Bondelum;54.5565195722906;9.26667653024198;Amt Viöl;25850;04843;215;9;NF;Gemeinde;6;477;
14767;01054014;BORDELUM;Bordelum;54.6328515070567;8.93233393473619;Amt Stollberg;25852;04672;1983;35;NF;Gemeinde;6;477;
14774;01054015;BORGSUM;Borgsum;54.7023309736;8.45862859543;Amt Föhr-Land;25938;04681;338;6;NF;Gemeinde;6;477;
14812;01054016;BOSBUELL;Bosbüll;54.8241884491;8.8613271188;Amt Süderlügum;25899;04663;208;6;NF;Gemeinde;6;477;
14835;01054017;BRADERUP;Braderup bei Niebüll;54.8356161959;8.8904983834;Amt Süderlügum;25923;04663;680;13;NF;Gemeinde;6;477;
14849;01054018;BRAMSTEDTLUND;Bramstedtlund;54.8401580717571;9.08700937628744;Amt Karrharde;25926;04666;237;14;NF;Gemeinde;6;477;
14888;01054019;BREDSTEDT;Bredstedt;54.6172170716186;8.97173076868058;;25821;04671;5089;10;NF;Stadt;6;477;
14935;01054020;BREKLUM;Breklum;54.6034115885696;8.98341648280622;Amt Bredstedt-Land;25821;04671;2323;10;NF;Gemeinde;6;477;
15378;01054022;DAGEBUELL;Dagebüll;54.7285687938;8.70576178431;Amt Bökingharde;25899;04667;942;36;NF;Gemeinde;6;477;
15789;01054023;DRAGE;Drage, Nordfriesland;54.35561;9.15708;Amt Friedrichstadt;25878;04881;583;16;NF;Gemeinde;6;477;
15823;01054024;DRELSDORF;Drelsdorf;54.6050071281228;9.03692722320558;Amt Bredstedt-Land;25853;04671;1296;18;NF;Gemeinde;6;477;
15886;01054025;DUNSUM;Dunsum;54.7314916852;8.4253262883;Amt Föhr-Land;25938;04681;82;3;NF;Gemeinde;6;477;
16108;01054026;ELISABETH-SOPHIEN-KOOG;Elisabeth-Sophien-Koog;54.5100442584;8.87977814079;Amt Nordstrand;25845;04842;49;5;NF;Gemeinde;6;477;
16125;01054027;ELLHOEFT;Ellhöft;54.8887762811;8.95747905374;Amt Süderlügum;25923;04663;135;8;NF;Gemeinde;6;477;
16665;01054032;FRESENDELF;Fresendelf;54.3932918586437;9.24855873132292;Amt Treene;25876;04884;90;3;NF;Gemeinde;6;477;
16717;01054033;FRIEDRICHSTADT;Friedrichstadt an der Eider;54.3750907340393;9.0913538370846;Amt Friedrichstadt;25840;04881;2468;4;NF;Stadt;6;477;
16724;01054034;FRIEDRICH-WILHELM-LUEBKE-KOOG;Friedrich-Wilhelm-Lübke-Koog;54.8628104654;8.62504290342;Amt Wiedingharde;25924;04664;160;13;NF;Gemeinde;6;477;
19313;01054035;GARDING;Garding, Kirchspiel;54.3186023078094;8.77934989674094;Amt Eiderstedt;25836;04862;331;15;NF;Kirchspiel;6;477;
16832;01054036;GARDING;Garding;54.3284176784701;8.78681403739442;Amt Eiderstedt;25836;04862;2667;3;NF;Stadt;6;477;
17190;01054037;GOLDEBEK;Goldebek, Nordfriesland;54.6811116925187;9.14962962269784;Amt Bredstedt-Land;25862;04673;351;10;NF;Gemeinde;6;477;
17191;01054038;GOLDELUND;Goldelund;54.6786220371778;9.10900153219701;Amt Bredstedt-Land;25862;04671;398;12;NF;Gemeinde;6;477;
17387;01054039;GROEDE;Gröde, Hallig;54.6331128925;8.72548138499;Amt Pellworm;25869;04844;18;3;NF;Gemeinde;6;477;
17612;01054040;GROTHUSENKOOG;Grothusenkoog;54.3010757049099;8.75887860698703;Amt Eiderstedt;25836;04862;21;3;NF;Gemeinde;6;477;
17942;01054041;HASELUND;Haselund;54.5917227820248;9.18273277580739;Amt Viöl;25855;04843;898;13;NF;Gemeinde;6;477;
17972;01054042;HATTSTEDT;Hattstedt;54.5312215281043;9.02176119530741;Amt Hattstedt;25856;04846;2481;7;NF;Gemeinde;6;477;
17973;01054043;HATTSTEDTERMARSCH;Hattstedtermarsch;54.5436255946865;8.97970174593919;Amt Hattstedt;25856;04846;323;23;NF;Gemeinde;6;477;
18433;01054045;HOEGEL;Högel;54.6420466057864;9.05858270823957;Amt Bredstedt-Land;25858;04671;459;16;NF;Gemeinde;6;477;
18453;01054046;HOERNUM;Hörnum (Sylt);54.7573271288;8.28744331058;Amt Landschaft-Sylt;25997;04653;925;6;NF;Gemeinde;6;477;
18595;01054048;HOLM;Holm bei Süderlügum;54.8312104194;8.86064539706;Amt Süderlügum;25923;04663;76;4;NF;Gemeinde;6;477;
18639;01054050;HOOGE;Hooge, Hallig;54.56597;8.550049;Amt Pellworm;25859;04849;85;6;NF;Gemeinde;6;477;
18682;01054052;HORSTEDT;Horstedt bei Husum;54.525602622014;9.06898014391009;Amt Hattstedt;25860;04846;741;12;NF;Gemeinde;6;477;
18697;01054054;HUDE;Hude bei Husum;54.3879015358767;9.21359412515704;Amt Treene;25876;04841;194;4;NF;Gemeinde;6;477;
18745;01054055;HUMPTRUP;Humptrup;54.8631606298;8.86437823773;Amt Süderlügum;25923;04663;765;17;NF;Gemeinde;6;477;
18761;01054056;HUSUM;Husum, Nordsee;54.4852810364947;9.05329324448649;;25813;04841;21000;18;NF;Stadt;6;477;
18824;01054057;IMMENSTEDT;Immenstedt, Nordfriesland;54.5382930036847;9.14935964345168;Amt Viöl;25885;04843;648;15;NF;Gemeinde;6;477;
18971;01054059;JOLDELUND;Joldelund;54.6533733820092;9.13603886961938;Amt Bredstedt-Land;25862;04673;745;19;NF;Gemeinde;6;477;
19068;01054061;KAMPEN;Kampen (Sylt);54.956531;8.345022;Amt Landschaft-Sylt;25999;04651;648;8;NF;Gemeinde;6;477;
19110;01054062;KARLUM;Karlum;54.8285962451;8.97507379805;Amt Karrharde;25926;04662;220;14;NF;Gemeinde;6;477;
19141;01054063;KATHARINENHEERD;Katharinenheerd;54.335360127762;8.8292713944434;Amt Eiderstedt;25836;04862;186;8;NF;Gemeinde;6;477;
19350;01054065;KLANXBUELL;Klanxbüll;54.8621880893;8.67932727337;Amt Wiedingharde;25924;04668;946;11;NF;Gemeinde;6;477;
19458;01054068;KLIXBUELL;Klixbüll;54.7936302392;8.91007589101;Amt Karrharde;25899;04662;945;17;NF;Gemeinde;6;477;
19582;01054070;KOLDENBUETTEL;Koldenbüttel;54.3876945920903;9.06775169218127;Amt Friedrichstadt;25840;04881;922;26;NF;Gemeinde;6;477;
19584;01054071;KOLKERHEIDE;Kolkerheide;54.6202788854378;9.13054101169111;Amt Bredstedt-Land;25862;04671;62;2;NF;Gemeinde;6;477;
19627;01054072;KOTZENBUELL;Kotzenbüll;54.3334081547916;8.90334529025548;Amt Eiderstedt;25832;04862;244;8;NF;Gemeinde;6;477;
19846;01054073;LADELUND;Ladelund;54.8408835926;9.02341043353;Amt Karrharde;25926;04666;1515;24;NF;Gemeinde;6;477;
19924;01054074;LANGENESS;Langeneß;54.6395338201735;8.60183322617717;Amt Pellworm;25863;04684;134;12;NF;Gemeinde;6;477;
19932;01054075;LANGENHORN;Langenhorn bei Husum;54.6675705675993;8.91620368361471;Amt Stollberg;25842;04672;3119;47;NF;Gemeinde;6;477;
20059;01054076;LECK;Leck;54.7718980373985;8.97466555293232;;25917;04662;7646;30;NF;Gemeinde;6;477;
20182;01054077;LEXGAARD;Lexgaard;54.8324648731;8.93914292609;Amt Süderlügum;25923;04663;67;5;NF;Gemeinde;6;477;
20309;01054078;LIST;List, Sylt;55.0186629678;8.43158119972;;25992;04652;2635;19;NF;Gemeinde;6;477;
20353;01054079;LOEWENSTEDT;Löwenstedt;54.6213535328974;9.17072854936124;Amt Viöl;25864;04843;678;20;NF;Gemeinde;6;477;
20476;01054080;LUETJENHOLM;Lütjenholm;54.6841190793887;9.02116857469083;Amt Bredstedt-Land;25842;04671;334;11;NF;Gemeinde;6;477;
20917;01054083;MIDLUM;Midlum, Föhr;54.7153416493;8.52213570531;Amt Föhr-Land;25938;04681;361;9;NF;Gemeinde;6;477;
20931;01054084;MILDSTEDT;Mildstedt;54.4606076571678;9.09520678365771;Amt Treene;25866;04841;3691;9;NF;Gemeinde;6;477;
21287;01054085;NEBEL;Nebel, Amrum;54.6504285943;8.35379624422;Amt Amrum;25946;04682;951;12;NF;Gemeinde;6;477;
21484;01054086;NEUKIRCHEN;Neukirchen bei Niebüll;54.8663281105;8.73749847567;Amt Wiedingharde;25927;04664;1311;32;NF;Gemeinde;6;477;
21600;01054087;NIEBLUM;Nieblum;54.692166586;8.49089288767;Amt Föhr-Land;25938;04681;620;8;NF;Gemeinde;6;477;
21601;01054088;NIEBUELL;Niebüll (Schleswig);54.7881584621;8.82960150992;;25899;04661;9183;31;NF;Stadt;6;477;
21776;01054089;NORDDORF;Norddorf, Amrum;54.6795087518;8.33279454763;Amt Amrum;25946;04682;643;6;NF;Gemeinde;6;477;
21781;01054090;NORDERFRIEDRICHSKOOG;Norderfriedrichskoog;54.4017831281687;8.90677802408279;Amt Eiderstedt;25870;04864;34;5;NF;Gemeinde;6;477;
21805;01054091;NORDSTRAND;Nordstrand;54.4921277290502;8.86499707741731;Amt Nordstrand;25845;04842;2263;45;NF;Gemeinde;6;477;
21810;01054092;NORSTEDT;Norstedt;54.5861751549128;9.12920191884042;Amt Viöl;25884;04843;427;14;NF;Gemeinde;6;477;
22056;01054093;OCKHOLM;Ockholm;54.6664925729276;8.81678357720376;Amt Stollberg;25842;04674;372;18;NF;Gemeinde;6;477;
22105;01054094;OEVENUM;Oevenum;54.7101223336;8.53081131037;Amt Föhr-Land;25938;04681;488;11;NF;Gemeinde;6;477;
22148;01054095;OLDENSWORT;Oldenswort;54.3725500570727;8.94087140603055;Amt Eiderstedt;25870;04864;1320;46;NF;Gemeinde;6;477;
22149;01054096;OLDERSBEK;Oldersbek;54.4429505269028;9.16460491860453;Amt Treene;25873;04848;649;11;NF;Gemeinde;6;477;
22150;01054097;OLDERUP;Olderup;54.5380853498475;9.11192767465655;Amt Hattstedt;25860;04846;456;10;NF;Gemeinde;6;477;
22152;01054098;OLDSUM;Oldsum;54.7309519498854;8.44555700013347;Amt Föhr-Land;25938;04683;571;13;NF;Gemeinde;6;477;
22203;01054099;OSTENFELD;Ostenfeld (Husum);54.4633904982853;9.23103451872412;Amt Treene;25872;04845;1538;28;NF;Gemeinde;6;477;
22216;01054100;OSTERHEVER;Osterhever;54.3843665024602;8.76437266511906;Amt Eiderstedt;25836;04865;248;18;NF;Gemeinde;6;477;
13813;01054100;AUGUSTENKOOG;Augustenkoog;54.3882384446641;8.73860065979947;Amt Eiderstedt;25836,25881;;;;NF;;8;22216;
22223;01054101;OSTER-OHRSTEDT;Oster-Ohrstedt;54.5144870510452;9.22693744445387;Amt Viöl;25885;04847;663;11;NF;Gemeinde;6;477;
22360;01054103;PELLWORM;Pellworm;54.5162315195;8.64503389001;Amt Pellworm;25849;04844;1142;37;NF;Gemeinde;6;477;
22572;01054104;POPPENBUELL;Poppenbüll;54.36090446984;8.76124655051221;Amt Eiderstedt;25836;04862;199;16;NF;Gemeinde;6;477;
22788;01054105;RAMSTEDT;Ramstedt, Nordfriesland;54.4019931235033;9.17002298081461;Amt Treene;25876;04841;449;5;NF;Gemeinde;6;477;
22804;01054106;RANTRUM;Rantrum bei Husum;54.4404314690589;9.12936404491011;Amt Treene;25873;04848;1600;14;NF;Gemeinde;6;477;
